trial_id,participant_id,chain_id,domain,round_num,score,n_actions,chain_pos,condition
167,162,83,animals,1,0.0,10,,individual
167,162,83,animals,2,35.0,10,,individual
167,162,83,animals,3,30.0,8,,individual
167,162,83,animals,4,0.0,7,,individual
167,162,83,animals,5,30.0,5,,individual
167,162,83,animals,6,30.0,9,,individual
167,162,83,animals,7,25.0,8,,individual
167,162,83,animals,8,15.0,6,,individual
167,162,83,animals,9,0.0,9,,individual
167,162,83,animals,10,0.0,7,,individual
167,162,83,animals,11,0.0,6,,individual
167,162,83,animals,12,30.0,10,,individual
167,162,83,animals,13,0.0,6,,individual
167,162,83,animals,14,0.0,4,,individual
167,162,83,animals,15,40.0,4,,individual
167,162,83,animals,16,0.0,5,,individual
167,162,83,animals,17,30.0,6,,individual
167,162,83,animals,18,30.0,7,,individual
167,162,83,animals,19,20.0,3,,individual
167,162,83,animals,20,35.0,5,,individual
167,162,83,animals,21,25.0,5,,individual
167,162,83,animals,22,40.0,3,,individual
167,162,83,animals,23,45.0,4,,individual
167,162,83,animals,24,0.0,5,,individual
167,162,83,animals,25,5.0,4,,individual
167,162,83,animals,26,30.0,3,,individual
167,162,83,animals,27,25.0,3,,individual
167,162,83,animals,28,35.0,4,,individual
167,162,83,animals,29,25.0,3,,individual
167,162,83,animals,30,0.0,5,,individual
167,162,83,animals,31,30.0,3,,individual
167,162,83,animals,32,40.0,3,,individual
167,162,83,animals,33,30.0,3,,individual
167,162,83,animals,34,30.0,2,,individual
167,162,83,animals,35,40.0,3,,individual
167,162,83,animals,36,30.0,3,,individual
167,162,83,animals,37,35.0,3,,individual
167,162,83,animals,38,35.0,3,,individual
167,162,83,animals,39,40.0,3,,individual
167,162,83,animals,40,45.0,3,,individual
168,163,84,potions,1,0.0,6,,individual
168,163,84,potions,2,30.0,6,,individual
168,163,84,potions,3,100.0,6,,individual
168,163,84,potions,4,100.0,6,,individual
168,163,84,potions,5,40.0,10,,individual
168,163,84,potions,6,100.0,6,,individual
168,163,84,potions,7,100.0,6,,individual
168,163,84,potions,8,30.0,6,,individual
168,163,84,potions,9,60.0,4,,individual
168,163,84,potions,10,30.0,7,,individual
168,163,84,potions,11,100.0,6,,individual
168,163,84,potions,12,100.0,3,,individual
168,163,84,potions,13,100.0,5,,individual
168,163,84,potions,14,60.0,7,,individual
168,163,84,potions,15,100.0,3,,individual
168,163,84,potions,16,100.0,3,,individual
168,163,84,potions,17,100.0,3,,individual
168,163,84,potions,18,30.0,5,,individual
168,163,84,potions,19,100.0,3,,individual
168,163,84,potions,20,100.0,3,,individual
